user_id,registration_date,first_touch_channel,first_touch_campaign_id,user_type,user_role,company_name,company_industry,company_size_category,country,supplier_capabilities_text,user_feedback_text,total_rfq_value_submitted_buyer,total_deals_won_value_supplier,ltv_actual_or_predicted,is_paying_customer,churn_date
USER01240,2022-10-09,Google Ads,,Buyer,Procurement Manager,Larson-Moyer,Automotive Manufacturing,Large Company (201-1000 emp),Indonesia,,,0.0,0.0,0.0,False,
USER01241,2022-08-05,Display Network,CAMP0049,Supplier,Account Manager,Garcia and Sons,Robotics & Automation,Medium Business (51-200 emp),India,,,0.0,0.0,0.0,False,
USER01242,2025-05-24,Webinar Platform,,Buyer,R&D Lead,Smith-Johnson,Electronics & Semiconductors,Startup (1-10 emp),Germany,,,0.0,0.0,0.0,False,
USER01243,2025-05-24,Partner Referral,,Buyer,Procurement Manager,Franklin Ltd,Construction Equipment,Enterprise (1000+ emp),Mexico,,Highly recommend this for sourcing.,1584.48,0.0,1926.16,True,
USER01244,2022-04-19,SEO Blog,CAMP0045,Supplier,Account Manager,"Martin, Rosario and Webb",General Industrial,Medium Business (51-200 emp),Canada,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",Encountered a few bugs while submitting my RFQ.,0.0,0.0,0.0,False,
USER01245,2024-06-16,Webinar Platform,CAMP0039,Prospect,,,,,Germany,,,0.0,0.0,0.0,False,
USER01246,2024-04-20,Partner Referral,,Buyer,Sourcing Specialist,Smith-Ramirez,Aerospace & Defense,Small Business (11-50 emp),India,,,1889.01,0.0,2933.44,True,
USER01247,2023-05-17,Display Network,CAMP0008,Buyer,Design Engineer,Frey Inc,Robotics & Automation,Small Business (11-50 emp),Canada,,,0.0,0.0,0.0,False,
USER01248,2022-04-12,Email Drip,CAMP0019,Supplier,Sales Director,"Cobb, Nunez and Mcdaniel",Renewable Energy,Startup (1-10 emp),India,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,I had difficulty finding relevant suppliers for my specific niche.,0.0,12175.1,6748.94,True,
USER01249,2022-09-06,Display Network,CAMP0049,Buyer,R&D Lead,"Bishop, Carter and Adams",Robotics & Automation,Startup (1-10 emp),Germany,,The pricing information isn't always clear.,6193.86,0.0,7104.7,True,
USER01250,2023-09-18,Partner Referral,CAMP0040,Buyer,Design Engineer,Armstrong-Bishop,Construction Equipment,Enterprise (1000+ emp),United Kingdom,,,1474.52,0.0,1740.29,True,
USER01251,2024-05-25,Direct,,Buyer,Procurement Manager,Melton and Sons,Construction Equipment,Large Company (201-1000 emp),Haiti,,,0.0,0.0,0.0,False,
USER01252,2023-04-29,SEO Blog,CAMP0037,Supplier,Account Manager,Boyle-Owens,General Industrial,Startup (1-10 emp),Germany,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,3843.5,2187.69,True,
USER01253,2022-01-22,Direct,,Buyer,Sourcing Specialist,Edwards Ltd,Automotive Manufacturing,Small Business (11-50 emp),Canada,,The pricing information isn't always clear.,2964.74,0.0,2111.66,True,
USER01254,2024-12-02,SEO Blog,CAMP0015,Supplier,Business Owner,"Smith, Anderson and Graham",General Industrial,Startup (1-10 emp),Uzbekistan,Metal Stamping; Progressive Die; Deep Drawing; Secondary Operations; High Volume Production,,0.0,21225.6,8917.44,True,
USER01255,2025-02-12,Display Network,CAMP0018,Prospect,,,,,Australia,,,0.0,0.0,0.0,False,
USER01256,2023-05-04,SEO Blog,CAMP0032,Buyer,Design Engineer,Decker and Sons,General Industrial,Large Company (201-1000 emp),Canada,,,0.0,0.0,0.0,False,
USER01257,2022-09-09,LinkedIn Ads,,Supplier,Sales Director,Henderson-Jacobs,Electronics & Semiconductors,Enterprise (1000+ emp),Niue,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",My go-to for industrial parts.,0.0,0.0,0.0,False,
USER01258,2025-01-21,Direct,,Buyer,Operations Director,Johnson Group,Construction Equipment,Small Business (11-50 emp),Mexico,,,0.0,0.0,0.0,False,
USER01259,2025-01-03,Display Network,,Buyer,R&D Lead,Arias PLC,Automotive Manufacturing,Startup (1-10 emp),United Kingdom,,Excellent service and quick turnaround!,2449.83,0.0,4547.98,True,
USER01260,2023-08-18,Webinar Platform,CAMP0043,Buyer,R&D Lead,Farmer-Combs,Renewable Energy,Startup (1-10 emp),Mexico,,,4937.72,0.0,9061.36,True,
USER01261,2023-11-16,Display Network,CAMP0021,Buyer,Design Engineer,"Warren, Gomez and Alvarez",Renewable Energy,Startup (1-10 emp),Myanmar,,,0.0,0.0,0.0,False,
USER01262,2022-06-03,Webinar Platform,CAMP0034,Supplier,Business Owner,"Brown, Poole and Davis",Medical Devices,Small Business (11-50 emp),United Kingdom,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,2415.93,1718.12,True,
USER01263,2022-02-02,Display Network,CAMP0008,Buyer,R&D Lead,Ellis Inc,Automotive Manufacturing,Medium Business (51-200 emp),United Kingdom,,,0.0,0.0,0.0,False,
USER01264,2024-04-26,Email Drip,CAMP0006,Supplier,Account Manager,Gardner PLC,Medical Devices,Startup (1-10 emp),United Kingdom,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,608.12,1088.39,True,2024-09-17
USER01265,2023-08-29,Organic Search,,Buyer,Sourcing Specialist,Sanchez LLC,Renewable Energy,Enterprise (1000+ emp),Australia,,,8162.38,0.0,7117.93,True,
USER01266,2025-03-11,Email Drip,CAMP0030,Buyer,R&D Lead,Gomez-Martin,Robotics & Automation,Small Business (11-50 emp),Qatar,,,11015.5,0.0,9208.57,True,
USER01267,2025-01-25,Google Ads,CAMP0048,Buyer,Operations Director,Cox-Lopez,Construction Equipment,Small Business (11-50 emp),Mexico,,,946.58,0.0,1190.91,True,
USER01268,2024-06-02,Email Drip,CAMP0047,Buyer,Design Engineer,Brown-Frank,Automotive Manufacturing,Large Company (201-1000 emp),Australia,,,1898.01,0.0,2248.76,True,
USER01269,2023-12-14,SEO Blog,,Buyer,R&D Lead,Wiggins-Charles,Automotive Manufacturing,Large Company (201-1000 emp),Canada,,,3648.59,0.0,4219.08,True,
USER01270,2022-03-24,Email Drip,CAMP0006,Buyer,Sourcing Specialist,"Brooks, Robinson and Mathews",Aerospace & Defense,Medium Business (51-200 emp),Germany,,,0.0,0.0,0.0,False,
USER01271,2022-06-26,Webinar Platform,CAMP0043,Supplier,Sales Director,Spears-Hughes,Aerospace & Defense,Startup (1-10 emp),Australia,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,15790.47,10692.73,True,
USER01272,2023-09-07,Google Ads,CAMP0014,Supplier,Business Owner,"Velez, Brown and Phelps",Construction Equipment,Enterprise (1000+ emp),India,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,13506.33,7468.3,True,
USER01273,2024-04-09,Email Drip,,Buyer,Operations Director,Richardson and Sons,Electronics & Semiconductors,Startup (1-10 emp),Australia,,,0.0,0.0,0.0,False,
USER01274,2024-10-22,LinkedIn Ads,CAMP0011,Buyer,Sourcing Specialist,Lewis Ltd,General Industrial,Medium Business (51-200 emp),United Kingdom,,,0.0,0.0,0.0,False,
USER01275,2022-08-28,Webinar Platform,CAMP0038,Supplier,Production Head,Barnes-Carter,Automotive Manufacturing,Medium Business (51-200 emp),Germany,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",It's not as intuitive as I hoped.,0.0,0.0,0.0,False,
USER01276,2024-04-23,SEO Blog,CAMP0032,Prospect,,,,,Mexico,,,0.0,0.0,0.0,False,
USER01277,2024-11-21,Google Ads,CAMP0046,Buyer,Sourcing Specialist,"Griffin, Cuevas and Smith",Renewable Energy,Startup (1-10 emp),Finland,,,0.0,0.0,0.0,False,
USER01278,2023-08-10,Webinar Platform,,Buyer,R&D Lead,"Watts, Patrick and Martinez",General Industrial,Small Business (11-50 emp),Poland,,,0.0,0.0,0.0,False,
USER01279,2024-03-06,Display Network,CAMP0049,Prospect,,,,,United Kingdom,,,0.0,0.0,0.0,False,
USER01280,2025-01-13,Organic Search,,Supplier,Account Manager,Duarte Ltd,General Industrial,Small Business (11-50 emp),United Kingdom,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,0.0,0.0,False,
USER01281,2025-05-17,Google Ads,CAMP0004,Buyer,Design Engineer,"Ramos, Cruz and Roach",General Industrial,Large Company (201-1000 emp),Canada,,,8852.87,0.0,10907.52,True,
USER01282,2025-05-30,Partner Referral,,Buyer,Design Engineer,Graham-Dean,Electronics & Semiconductors,Startup (1-10 emp),India,,,0.0,0.0,0.0,False,
USER01283,2022-07-01,SEO Blog,CAMP0015,Supplier,Account Manager,Hanson-Day,Construction Equipment,Medium Business (51-200 emp),United Kingdom,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,12747.7,8597.2,True,
USER01284,2023-11-11,Google Ads,CAMP0010,Buyer,Sourcing Specialist,"Robinson, James and Fitzpatrick",Medical Devices,Large Company (201-1000 emp),United Kingdom,,,8779.74,0.0,9174.45,True,
USER01285,2023-02-12,Display Network,CAMP0013,Buyer,Operations Director,Travis LLC,Electronics & Semiconductors,Large Company (201-1000 emp),Australia,,,0.0,0.0,0.0,False,
USER01286,2025-03-08,Webinar Platform,CAMP0024,Supplier,Account Manager,Johnston-Rogers,Automotive Manufacturing,Medium Business (51-200 emp),Germany,,It's a functional platform.,0.0,0.0,0.0,False,
USER01287,2023-10-05,Google Ads,,Prospect,,,,,Australia,,,0.0,0.0,0.0,False,
USER01288,2022-12-03,Display Network,CAMP0001,Buyer,Design Engineer,Hamilton Inc,Electronics & Semiconductors,Medium Business (51-200 emp),Lebanon,,,11333.82,0.0,8697.18,True,
USER01289,2022-03-04,LinkedIn Ads,CAMP0028,Buyer,Operations Director,Todd Group,Robotics & Automation,Medium Business (51-200 emp),Mexico,,,0.0,0.0,0.0,False,
USER01290,2025-03-06,LinkedIn Ads,CAMP0027,Buyer,Procurement Manager,Nolan PLC,Automotive Manufacturing,Small Business (11-50 emp),USA,,,0.0,0.0,0.0,False,
USER01291,2024-06-17,Google Ads,,Supplier,Account Manager,Munoz-Munoz,Medical Devices,Enterprise (1000+ emp),Germany,Metal Stamping; Progressive Die; Deep Drawing; Secondary Operations; High Volume Production,,0.0,0.0,0.0,False,
USER01292,2022-03-18,Google Ads,CAMP0041,Buyer,Design Engineer,"Collins, Mills and Peters",Electronics & Semiconductors,Medium Business (51-200 emp),Maldives,,,1914.81,0.0,2726.8,True,
USER01293,2024-06-10,Display Network,CAMP0049,Buyer,R&D Lead,Boyle Group,General Industrial,Startup (1-10 emp),Germany,,The RFQ process was smooth and effective.,0.0,0.0,0.0,False,
USER01294,2024-11-13,SEO Blog,,Buyer,Operations Director,"Elliott, Robertson and Lewis",Construction Equipment,Medium Business (51-200 emp),USA,,,0.0,0.0,0.0,False,
USER01295,2024-03-06,Webinar Platform,,Supplier,Sales Director,Herrera-Torres,General Industrial,Small Business (11-50 emp),India,,,0.0,0.0,0.0,False,
USER01296,2024-08-28,SEO Blog,CAMP0037,Supplier,Sales Director,Rose Ltd,Aerospace & Defense,Startup (1-10 emp),India,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,,0.0,0.0,0.0,False,
USER01297,2024-11-30,Webinar Platform,CAMP0012,Buyer,Procurement Manager,Evans PLC,Aerospace & Defense,Small Business (11-50 emp),Mexico,,,211.37,0.0,660.3,True,
USER01298,2024-11-24,SEO Blog,,Supplier,Sales Director,"Gardner, Williams and Larson",Automotive Manufacturing,Startup (1-10 emp),India,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,,0.0,0.0,0.0,False,
USER01299,2024-02-19,Direct,,Buyer,R&D Lead,Black-Floyd,Aerospace & Defense,Medium Business (51-200 emp),Australia,,,0.0,0.0,0.0,False,
USER01300,2022-06-28,Webinar Platform,CAMP0044,Buyer,Operations Director,Gilbert LLC,General Industrial,Large Company (201-1000 emp),Cayman Islands,,,852.59,0.0,1246.19,True,
USER01301,2024-11-26,Email Drip,,Buyer,Procurement Manager,Huynh-Martin,Aerospace & Defense,Large Company (201-1000 emp),Greenland,,,0.0,0.0,0.0,False,
USER01302,2023-11-18,Partner Referral,CAMP0023,Buyer,Operations Director,Warren-Brown,Aerospace & Defense,Medium Business (51-200 emp),Mexico,,,8040.12,0.0,5608.73,True,
USER01303,2022-10-30,Organic Search,,Supplier,Sales Director,"Kelly, Campbell and Wang",Aerospace & Defense,Startup (1-10 emp),USA,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,0.0,0.0,False,
USER01304,2023-07-19,Google Ads,CAMP0004,Buyer,Design Engineer,"Schneider, Fowler and Thomas",Robotics & Automation,Enterprise (1000+ emp),India,,,8536.78,0.0,10973.21,True,
USER01305,2022-01-27,Google Ads,CAMP0048,Buyer,Design Engineer,Henderson LLC,Electronics & Semiconductors,Startup (1-10 emp),Canada,,,0.0,0.0,0.0,False,
USER01306,2025-03-20,Display Network,CAMP0001,Buyer,Procurement Manager,"Kramer, Mills and Lynch",Construction Equipment,Large Company (201-1000 emp),Suriname,,Top-notch experience overall.,0.0,0.0,0.0,False,
USER01307,2023-04-28,LinkedIn Ads,CAMP0007,Buyer,R&D Lead,Scott-Lloyd,Electronics & Semiconductors,Enterprise (1000+ emp),Mexico,,,7972.03,0.0,5982.58,True,
USER01308,2024-05-23,Email Drip,CAMP0047,Buyer,Procurement Manager,Brown Ltd,Renewable Energy,Medium Business (51-200 emp),Germany,,,0.0,0.0,0.0,False,
USER01309,2023-11-24,Webinar Platform,CAMP0034,Supplier,Production Head,Robinson-Rogers,Electronics & Semiconductors,Large Company (201-1000 emp),Germany,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",,0.0,0.0,0.0,False,
USER01310,2022-08-25,Direct,,Buyer,R&D Lead,Velazquez LLC,General Industrial,Large Company (201-1000 emp),United Kingdom,,,0.0,0.0,0.0,False,
USER01311,2022-08-27,Google Ads,CAMP0014,Buyer,R&D Lead,Anderson-Schultz,Construction Equipment,Small Business (11-50 emp),Mexico,,,2805.6,0.0,7931.03,True,
USER01312,2022-06-01,Direct,,Buyer,Procurement Manager,Walker-Anderson,General Industrial,Startup (1-10 emp),Vietnam,,Highly recommend this for sourcing.,0.0,0.0,0.0,False,
USER01313,2024-03-09,SEO Blog,,Buyer,Sourcing Specialist,Castillo-Gonzalez,Medical Devices,Startup (1-10 emp),Bolivia,,,0.0,0.0,0.0,False,
USER01314,2023-07-29,Email Drip,CAMP0020,Supplier,Account Manager,Johnson-Hughes,Robotics & Automation,Medium Business (51-200 emp),Saudi Arabia,Metal Stamping; Progressive Die; Deep Drawing; Secondary Operations; High Volume Production,,0.0,0.0,0.0,False,
USER01315,2022-09-25,Direct,,Buyer,Procurement Manager,Jones-Campbell,Electronics & Semiconductors,Large Company (201-1000 emp),Germany,,,3285.34,0.0,4576.56,True,
USER01316,2024-11-07,Google Ads,,Supplier,Account Manager,"Beasley, Smith and Munoz",General Industrial,Startup (1-10 emp),United Kingdom,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,,0.0,12759.83,7063.17,True,
USER01317,2024-07-12,SEO Blog,CAMP0015,Supplier,Production Head,"Finley, Herrera and Schroeder",Medical Devices,Medium Business (51-200 emp),Canada,Metal Stamping; Progressive Die; Deep Drawing; Secondary Operations; High Volume Production,It's not as intuitive as I hoped.,0.0,18143.18,9364.55,True,
USER01318,2022-11-29,Webinar Platform,CAMP0029,Buyer,Operations Director,Hale-Smith,Renewable Energy,Enterprise (1000+ emp),Canada,,,0.0,0.0,0.0,False,
USER01319,2022-11-11,Direct,,Buyer,Procurement Manager,Nash and Sons,Medical Devices,Medium Business (51-200 emp),USA,,The user interface is a bit clunky and hard to navigate.,0.0,0.0,0.0,False,
USER01320,2022-12-26,Direct,,Buyer,Operations Director,Anderson-Green,Medical Devices,Small Business (11-50 emp),United Kingdom,,,5825.81,0.0,5777.61,True,
USER01321,2022-07-19,SEO Blog,CAMP0022,Prospect,,,,,Mexico,,,0.0,0.0,0.0,False,
USER01322,2024-06-19,Display Network,,Supplier,Production Head,Gentry-Wilkinson,Medical Devices,Medium Business (51-200 emp),Germany,,,0.0,14996.38,9254.31,True,
USER01323,2022-07-15,Organic Search,,Supplier,Account Manager,"Bradley, Wright and Moore",General Industrial,Large Company (201-1000 emp),United Kingdom,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,19507.25,8307.7,True,
USER01324,2023-11-10,Google Ads,CAMP0004,Supplier,Account Manager,Marshall-Sullivan,Robotics & Automation,Medium Business (51-200 emp),Canada,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,0.0,0.0,False,
USER01325,2022-01-16,Partner Referral,CAMP0036,Buyer,R&D Lead,Smith PLC,Robotics & Automation,Small Business (11-50 emp),Germany,,,10707.23,0.0,7638.08,True,
USER01326,2022-03-31,Email Drip,,Buyer,Sourcing Specialist,"Hunter, Edwards and Torres",Medical Devices,Medium Business (51-200 emp),United Kingdom,,,0.0,0.0,0.0,False,
USER01327,2023-05-03,Display Network,,Buyer,Procurement Manager,Williams LLC,General Industrial,Medium Business (51-200 emp),Australia,,,830.21,0.0,2555.1,True,
USER01328,2024-01-21,Email Drip,CAMP0019,Buyer,Design Engineer,Lopez Inc,Aerospace & Defense,Small Business (11-50 emp),Turkmenistan,,"Average experience, did the job.",0.0,0.0,0.0,False,
USER01329,2023-11-02,Display Network,,Buyer,Design Engineer,"Smith, Davidson and Garcia",Automotive Manufacturing,Startup (1-10 emp),Germany,,The features are adequate for my needs.,4614.52,0.0,7198.5,True,
USER01330,2022-07-22,Display Network,,Supplier,Account Manager,Moore-Thompson,Construction Equipment,Small Business (11-50 emp),India,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,0.0,0.0,False,
USER01331,2025-04-01,Display Network,CAMP0013,Supplier,Sales Director,Mcintosh Ltd,Renewable Energy,Large Company (201-1000 emp),United Kingdom,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",The features are adequate for my needs.,0.0,11164.07,10878.3,True,2025-10-23
USER01332,2024-05-13,Display Network,,Buyer,Operations Director,Perez-Sharp,Renewable Energy,Small Business (11-50 emp),India,,,1834.79,0.0,2676.04,True,
USER01333,2022-06-09,Email Drip,CAMP0020,Supplier,Account Manager,"Clarke, Cook and Young",Automotive Manufacturing,Startup (1-10 emp),Saint Helena,Metal Stamping; Progressive Die; Deep Drawing; Secondary Operations; High Volume Production,,0.0,17343.94,9972.54,True,
USER01334,2023-12-02,Google Ads,CAMP0046,Buyer,Sourcing Specialist,Barton-Clark,Renewable Energy,Large Company (201-1000 emp),Australia,,,0.0,0.0,0.0,False,
USER01335,2023-06-03,Google Ads,CAMP0041,Prospect,,,,,United Kingdom,,,0.0,0.0,0.0,False,
USER01336,2023-03-19,Google Ads,CAMP0014,Buyer,Sourcing Specialist,"Davis, Stein and Reynolds",Construction Equipment,Enterprise (1000+ emp),USA,,,0.0,0.0,0.0,False,
USER01337,2023-11-03,LinkedIn Ads,CAMP0002,Buyer,Operations Director,Jones-Jackson,Automotive Manufacturing,Startup (1-10 emp),USA,,,12349.2,0.0,9484.03,True,
USER01338,2022-11-19,SEO Blog,,Buyer,Design Engineer,"Beck, Smith and Ball",Automotive Manufacturing,Large Company (201-1000 emp),Canada,,,0.0,0.0,0.0,False,
USER01339,2024-03-25,Google Ads,CAMP0010,Buyer,R&D Lead,Smith-Evans,Robotics & Automation,Enterprise (1000+ emp),Australia,,,0.0,0.0,0.0,False,
USER01340,2022-11-02,Webinar Platform,CAMP0029,Buyer,Design Engineer,"Watson, Watts and Thomas",Automotive Manufacturing,Medium Business (51-200 emp),Australia,,,7193.31,0.0,5706.77,True,
USER01341,2024-11-12,SEO Blog,CAMP0015,Supplier,Production Head,Valdez-Spencer,Renewable Energy,Medium Business (51-200 emp),USA,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",,0.0,0.0,0.0,False,
USER01342,2022-07-03,Webinar Platform,CAMP0038,Buyer,Design Engineer,"Johnson, Lawrence and Wright",Electronics & Semiconductors,Enterprise (1000+ emp),Germany,,"Average experience, did the job.",0.0,0.0,0.0,False,
