user_id,registration_date,first_touch_channel,first_touch_campaign_id,user_type,user_role,company_name,company_industry,company_size_category,supplier_capabilities_text,country,region,total_rfq_value_submitted_buyer,total_deals_won_value_supplier,ltv_actual_or_predicted,is_paying_customer,churn_date,user_feedback_text,mock_sentiment_score,gemini_sentiment_analysis,gemini_feedback_keywords,gemini_supplier_capability_summary
USER01860,2022-08-17,Google Ads,,Supplier,Production Manager,Alexander and Sons Industries,Aerospace & Defense,SMB (11-50),"Impressão 3D (FDM, SLA); Prototipagem",China,,0.0,0.0,0.0,False,,,,,,
USER01861,2024-06-15,Organic Search,,Prospect,,,,,,Canada,,0.0,0.0,0.0,False,,Não gostei. Hand she site face mother myself contain city once hope.,0.26,,,
USER01862,2024-02-22,Webinar Platform,CAMP0027,Supplier,Production Manager,Hickman Ltd Industries,Aerospace & Defense,Startup (1-10),Injeção Plástica; Ferramentaria,China,Tennessee,0.0,0.0,0.0,False,,,,,,
USER01863,2022-07-18,LinkedIn Ads,CAMP0009,Buyer,Procurement Manager,Owens-Kim,General Manufacturing,Corporate (2000+),,China,Arizona,0.0,0.0,0.0,False,,,,,,
USER01864,2025-03-26,LinkedIn Ads,CAMP0026,Buyer,Designer,Obrien-Robinson,Aerospace & Defense,SMB (11-50),,Brazil,Idaho,0.0,0.0,0.0,False,,,,,,
USER01865,2024-04-30,Webinar Platform,CAMP0039,Supplier,Business Owner,Griffin-Strong LLC,Electronics,SMB (11-50),,USA,Maine,0.0,37877.92,15921.24,True,,Lento. Hot nice strategy common serious determine both produce.,0.04,,,
USER01866,2022-09-30,Referral Partner Site,CAMP0005,Supplier,Marketing Manager,Smith Inc Industries,Automotive,Mid-Market (51-500),Fundição de Alumínio; Acabamento Superficial,China,Hawaii,0.0,17213.3,13973.75,True,,,,,,
USER01867,2024-04-08,Webinar Platform,CAMP0001,Supplier,Production Manager,Lynch-Andrews Manufacturing,Robotics & Automation,Mid-Market (51-500),Fundição de Alumínio; Acabamento Superficial,China,Alaska,0.0,22405.18,16313.53,True,,,,,,
USER01868,2025-04-29,Email,CAMP0012,Prospect,,,,,,USA,Montana,0.0,0.0,0.0,False,,,,,,
USER01869,2023-10-16,Referral Partner Site,CAMP0025,Supplier,Marketing Manager,Lee PLC Manufacturing,Automotive,Large Enterprise (501-2000),Fundição de Alumínio; Acabamento Superficial,USA,Arkansas,0.0,18208.56,15530.8,True,,,,,,
USER01870,2025-03-01,Email,CAMP0012,Buyer,Designer,Cooper-Johnson,Electronics,SMB (11-50),,Germany,Vermont,0.0,0.0,0.0,False,,,,,,
USER01871,2024-06-22,Webinar Platform,CAMP0027,Supplier,Marketing Manager,"Mcintyre, Martinez and Thompson Industries",General Manufacturing,Startup (1-10),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",China,,0.0,0.0,0.0,False,,Eficiente! Determine ten security establish impact official quickly herself become name power.,0.65,,,
USER01872,2022-11-18,LinkedIn Ads,CAMP0035,Buyer,Procurement Manager,"Coleman, Lopez and Chambers",Automotive,Corporate (2000+),,USA,,0.0,0.0,0.0,False,,,,,,
USER01873,2023-01-13,Referral Partner Site,CAMP0007,Prospect,,,,,,Brazil,Louisiana,0.0,0.0,0.0,False,,,,,,
USER01874,2022-12-26,LinkedIn Ads,CAMP0004,Buyer,R&D Specialist,"Lowe, Smith and Lopez",Automotive,Mid-Market (51-500),,India,Hawaii,0.0,0.0,0.0,False,,,,,,
USER01875,2025-01-09,Webinar Platform,,Prospect,,,,,,USA,Idaho,0.0,0.0,0.0,False,,,,,,
USER01876,2025-04-20,SEO,CAMP0037,Prospect,,,,,,Mexico,Maryland,0.0,0.0,0.0,False,,,,,,
USER01877,2023-09-04,Google Display Network,CAMP0034,Prospect,,,,,,Mexico,Michigan,0.0,0.0,0.0,False,,,,,,
USER01878,2022-05-08,Email,,Buyer,Designer,Richardson-Rice,Robotics & Automation,Mid-Market (51-500),,Brazil,Pennsylvania,27739.12,0.0,14956.74,True,,,,,,
USER01879,2023-06-23,Email,CAMP0023,Buyer,R&D Specialist,Jensen-Hoover,Aerospace & Defense,Startup (1-10),,Mexico,,21981.79,0.0,12855.31,True,,,,,,
USER01880,2025-04-12,Referral Partner Site,CAMP0021,Buyer,R&D Specialist,Taylor and Sons,Medical Devices,Large Enterprise (501-2000),,China,Wisconsin,0.0,0.0,0.0,False,,,,,,
USER01881,2023-12-12,LinkedIn Ads,CAMP0035,Buyer,Operations Manager,"Skinner, Clark and Wilson",Automotive,Large Enterprise (501-2000),,USA,,9367.5,0.0,5313.85,True,,,,,,
USER01882,2022-12-12,SEO,CAMP0042,Buyer,Designer,Norman Ltd,Energy,Corporate (2000+),,Brazil,,4385.02,0.0,3713.24,True,2023-11-30,Recomendo! Pattern support sister door law write.,0.52,,,
USER01883,2025-04-12,LinkedIn Ads,,Supplier,Sales Rep,"Mcgee, Woods and Perez Industries",Electronics,Startup (1-10),Injeção Plástica; Ferramentaria,India,Wyoming,0.0,0.0,0.0,False,,,,,,
USER01884,2024-10-29,Webinar Platform,CAMP0036,Buyer,Procurement Manager,Howe Inc,Robotics & Automation,Startup (1-10),,Mexico,Washington,6226.48,0.0,4015.11,True,,,,,,
USER01885,2025-03-09,Webinar Platform,CAMP0036,Supplier,Production Manager,Reeves-Ortiz Manufacturing,Aerospace & Defense,Corporate (2000+),,USA,Texas,0.0,0.0,0.0,False,,,,,,
USER01886,2023-12-29,Referral Partner Site,CAMP0006,Buyer,R&D Specialist,"Martin, Cabrera and Schmitt",General Manufacturing,Mid-Market (51-500),,Germany,Rhode Island,13942.15,0.0,9789.1,True,,,,,,
USER01887,2023-08-30,Webinar Platform,CAMP0039,Buyer,Procurement Manager,Morrison Ltd,General Manufacturing,Mid-Market (51-500),,USA,,11840.66,0.0,14761.88,True,,,,,,
USER01888,2023-12-26,Referral Partner Site,,Buyer,R&D Specialist,Wells-Carson,Aerospace & Defense,Corporate (2000+),,Brazil,,0.0,0.0,0.0,False,,,,,,
USER01889,2023-12-30,SEO,CAMP0013,Buyer,Operations Manager,"Rios, Singh and Goodwin",Automotive,Mid-Market (51-500),,Germany,New Hampshire,0.0,0.0,0.0,False,,,,,,
USER01890,2022-01-29,Google Ads,,Prospect,,,,,,China,,0.0,0.0,0.0,False,,,,,,
USER01891,2025-03-04,Google Ads,CAMP0040,Buyer,R&D Specialist,"Hill, Rogers and Nichols",Robotics & Automation,Corporate (2000+),,Mexico,Florida,0.0,0.0,0.0,False,,,,,,
USER01892,2024-06-20,Google Ads,CAMP0031,Supplier,Marketing Manager,"Molina, Case and Harris Corp",Energy,Corporate (2000+),Usinagem CNC; Torneamento; Fresamento,Canada,,0.0,33144.5,15346.13,True,,,,,,
USER01893,2024-08-21,SEO,CAMP0003,Buyer,Procurement Manager,Gillespie LLC,Robotics & Automation,Startup (1-10),,Germany,,0.0,0.0,0.0,False,,,,,,
USER01894,2022-12-11,SEO,CAMP0041,Buyer,Operations Manager,Brown LLC,Medical Devices,Mid-Market (51-500),,Canada,Kentucky,1180.4,0.0,809.6,True,2024-03-23,Não gostei. Laugh population forward good affect level.,0.48,,,
USER01895,2024-01-26,Webinar Platform,CAMP0039,Buyer,Operations Manager,Newton PLC,General Manufacturing,Mid-Market (51-500),,Mexico,Maryland,0.0,0.0,0.0,False,,,,,,
USER01896,2024-07-15,Referral Partner Site,CAMP0021,Prospect,,,,,,India,,0.0,0.0,0.0,False,,,,,,
USER01897,2022-04-03,Email,CAMP0012,Prospect,,,,,,India,,0.0,0.0,0.0,False,,,,,,
USER01898,2022-12-13,SEO,CAMP0042,Supplier,Sales Rep,White Group Industries,Medical Devices,Corporate (2000+),Corte e Dobra de Chapas; Soldagem MIG/TIG,USA,,0.0,0.0,0.0,False,,,,,,
USER01899,2025-05-08,Referral Partner Site,CAMP0007,Buyer,Designer,Singh Ltd,Energy,Large Enterprise (501-2000),,India,Montana,0.0,0.0,0.0,False,,,,,,
USER01900,2022-04-19,Google Display Network,CAMP0010,Buyer,Engineer,Vega and Sons,Energy,Corporate (2000+),,Mexico,,0.0,0.0,0.0,False,,Rápido! If plan court amount.,0.51,,,
USER01901,2023-10-06,Referral Partner Site,CAMP0033,Buyer,Designer,Mcfarland Ltd,Construction Equipment,Large Enterprise (501-2000),,Canada,,11241.1,0.0,10655.67,True,,,,,,
USER01902,2023-03-15,LinkedIn Ads,CAMP0009,Supplier,Sales Rep,Reynolds-Taylor Solutions,General Manufacturing,Startup (1-10),"Impressão 3D (FDM, SLA); Prototipagem",Brazil,North Carolina,0.0,3981.89,1630.19,True,2023-12-01,,,,,
USER01903,2024-01-27,Email,CAMP0002,Supplier,Marketing Manager,"Moreno, Leonard and Alvarez Solutions",General Manufacturing,Corporate (2000+),,India,,0.0,12889.47,7559.48,True,,,,,,
USER01904,2023-09-02,SEO,CAMP0029,Prospect,,,,,,Canada,Rhode Island,0.0,0.0,0.0,False,,,,,,
USER01905,2022-10-02,LinkedIn Ads,CAMP0043,Buyer,Procurement Manager,Crane-Burke,Robotics & Automation,SMB (11-50),,Brazil,Tennessee,7445.86,0.0,8293.45,True,,,,,,
USER01906,2022-10-30,Google Display Network,CAMP0008,Buyer,Engineer,"Martin, Allen and Smith",Construction Equipment,SMB (11-50),,USA,,0.0,0.0,0.0,False,,"Sem problemas, Leader it ball her watch voice.",0.47,,,
USER01907,2022-03-07,Email,CAMP0023,Prospect,,,,,,Mexico,Kansas,0.0,0.0,0.0,False,,Resolveu meu problema! Finish theory stuff against bad add star drive foreign.,0.56,,,
USER01908,2023-07-27,Google Ads,,Buyer,Designer,"Herrera, Howard and Bishop",Electronics,Mid-Market (51-500),,Germany,North Carolina,0.0,0.0,0.0,False,,,,,,
USER01909,2022-06-30,SEO,CAMP0037,Prospect,,,,,,Mexico,North Carolina,0.0,0.0,0.0,False,,,,,,
USER01910,2023-05-10,Google Ads,CAMP0049,Prospect,,,,,,Germany,,0.0,0.0,0.0,False,,,,,,
USER01911,2023-10-14,Google Display Network,CAMP0014,Prospect,,,,,,Germany,,0.0,0.0,0.0,False,,Rápido! Either head certain successful spring scene civil citizen.,0.86,,,
USER01912,2025-03-27,LinkedIn Ads,CAMP0038,Prospect,,,,,,Canada,Nevada,0.0,0.0,0.0,False,,Rápido! Commercial base cold bad enjoy physical tonight player increase lead star compare.,0.63,,,
USER01913,2023-03-05,Webinar Platform,CAMP0024,Supplier,Business Owner,"Saunders, Carr and Santana Corp",Automotive,SMB (11-50),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",Mexico,Texas,0.0,0.0,0.0,False,,,,,,
USER01914,2024-04-15,Google Ads,CAMP0040,Prospect,,,,,,India,Virginia,0.0,0.0,0.0,False,,,,,,
USER01915,2023-07-07,Google Display Network,CAMP0017,Buyer,Operations Manager,Nguyen-Hicks,Automotive,Startup (1-10),,Mexico,Colorado,16111.37,0.0,12508.75,True,,,,,,
USER01916,2025-03-19,LinkedIn Ads,,Supplier,Sales Rep,Campbell LLC Industries,Construction Equipment,Large Enterprise (501-2000),,Brazil,Oregon,0.0,12828.71,16013.37,True,,,,,,
USER01917,2025-05-14,Webinar Platform,CAMP0039,Buyer,Engineer,Robinson-Lloyd,Robotics & Automation,Corporate (2000+),,India,Alaska,0.0,0.0,0.0,False,,,,,,
USER01918,2023-09-09,Google Ads,CAMP0040,Supplier,Marketing Manager,"Swanson, Harris and Williams Industries",Electronics,Mid-Market (51-500),,Canada,,0.0,0.0,0.0,False,,,,,,
USER01919,2024-11-21,SEO,CAMP0042,Supplier,Business Owner,"Bailey, Thomas and Stafford Solutions",Medical Devices,Large Enterprise (501-2000),,India,Maine,0.0,0.0,0.0,False,,,,,,
USER01920,2023-02-18,LinkedIn Ads,,Prospect,,,,,,India,Illinois,0.0,0.0,0.0,False,,,,,,
USER01921,2023-06-25,Email,CAMP0002,Buyer,Designer,Hamilton Inc,General Manufacturing,Mid-Market (51-500),,USA,Arizona,11375.88,0.0,8801.54,True,,,,,,
USER01922,2024-08-07,LinkedIn Ads,CAMP0009,Buyer,Procurement Manager,Jenkins Ltd,Automotive,Mid-Market (51-500),,Mexico,Montana,0.0,0.0,0.0,False,,,,,,
USER01923,2024-12-16,SEO,CAMP0030,Buyer,R&D Specialist,"Taylor, Garner and Miles",General Manufacturing,Large Enterprise (501-2000),,Brazil,North Carolina,17320.65,0.0,13387.77,True,,,,,,
USER01924,2024-04-22,Email,CAMP0046,Buyer,Operations Manager,"Cooper, Williams and Chapman",Energy,Mid-Market (51-500),,Mexico,Wyoming,0.0,0.0,0.0,False,,,,,,
USER01925,2023-10-18,Email,CAMP0023,Prospect,,,,,,Mexico,,0.0,0.0,0.0,False,,,,,,
USER01926,2023-07-15,Webinar Platform,CAMP0024,Supplier,Sales Rep,Griffith-Powell Corp,Medical Devices,Startup (1-10),Corte e Dobra de Chapas; Soldagem MIG/TIG,USA,Louisiana,0.0,0.0,0.0,False,,,,,,
USER01927,2022-05-14,LinkedIn Ads,CAMP0019,Buyer,Operations Manager,Roberts-Brandt,Medical Devices,Corporate (2000+),,USA,,0.0,0.0,0.0,False,,,,,,
USER01928,2023-02-21,Referral Partner Site,CAMP0021,Supplier,Marketing Manager,Hartman-Cox Industries,General Manufacturing,Corporate (2000+),Fundição de Alumínio; Acabamento Superficial,China,Hawaii,0.0,35685.38,16294.02,True,,,,,,
USER01929,2024-02-13,Google Ads,CAMP0050,Buyer,R&D Specialist,"Young, Cook and Miller",Robotics & Automation,Startup (1-10),,Germany,New Mexico,0.0,0.0,0.0,False,,,,,,
USER01930,2022-12-02,Google Ads,CAMP0031,Supplier,Production Manager,Owens-Becker LLC,Medical Devices,SMB (11-50),"Impressão 3D (FDM, SLA); Prototipagem",Germany,Tennessee,0.0,0.0,0.0,False,,,,,,
USER01931,2022-05-18,Referral Partner Site,,Prospect,,,,,,China,,0.0,0.0,0.0,False,,,,,,
USER01932,2023-01-26,Webinar Platform,CAMP0039,Buyer,R&D Specialist,Robinson and Sons,Aerospace & Defense,Corporate (2000+),,Brazil,Idaho,0.0,0.0,0.0,False,,,,,,
USER01933,2022-04-16,Webinar Platform,CAMP0001,Prospect,,,,,,Mexico,Connecticut,0.0,0.0,0.0,False,,,,,,
USER01934,2022-11-02,SEO,,Prospect,,,,,,India,,0.0,0.0,0.0,False,,,,,,
USER01935,2023-05-03,Referral Partner Site,CAMP0007,Supplier,Business Owner,Thompson-Cross Manufacturing,Medical Devices,Startup (1-10),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",India,Texas,0.0,0.0,0.0,False,,,,,,
USER01936,2024-07-04,Email,CAMP0046,Buyer,Designer,"Lewis, Marsh and Diaz",Energy,SMB (11-50),,USA,,0.0,0.0,0.0,False,,Adorei! Know end attention course security civil process office one.,1.0,,,
USER01937,2022-04-05,Google Display Network,CAMP0011,Buyer,Engineer,"Lopez, Howard and Richardson",Aerospace & Defense,SMB (11-50),,Canada,Tennessee,3151.76,0.0,1661.03,True,,Muito bom! Foreign other art ground deep life.,0.71,,,
USER01938,2025-01-29,Google Ads,CAMP0040,Supplier,Sales Rep,Gregory and Sons Corp,Construction Equipment,Large Enterprise (501-2000),Fundição de Alumínio; Acabamento Superficial,Mexico,Georgia,0.0,0.0,0.0,False,,Lento. Something truth necessary owner group.,0.17,,,
USER01939,2022-09-13,SEO,CAMP0022,Supplier,Sales Rep,Cline-Sanders Solutions,General Manufacturing,Mid-Market (51-500),Injeção Plástica; Ferramentaria,Canada,,0.0,11665.38,11240.56,True,,,,,,
USER01940,2022-04-21,Referral Partner Site,CAMP0033,Prospect,,,,,,Germany,Nebraska,0.0,0.0,0.0,False,,,,,,
USER01941,2022-06-04,LinkedIn Ads,CAMP0019,Buyer,Operations Manager,Wheeler Inc,General Manufacturing,Startup (1-10),,Mexico,Indiana,0.0,0.0,0.0,False,,Ruim. Until by determine laugh rather some choice suffer national politics.,0.48,,,
USER01942,2025-03-06,LinkedIn Ads,CAMP0026,Buyer,Designer,Patterson-Colon,Robotics & Automation,SMB (11-50),,China,Kansas,0.0,0.0,0.0,False,,,,,,
USER01943,2024-08-06,Referral Partner Site,CAMP0006,Supplier,Marketing Manager,"Davis, Santiago and Phillips Solutions",Electronics,Mid-Market (51-500),Injeção Plástica; Ferramentaria,China,,0.0,7318.01,2760.62,True,,,,,,
USER01944,2024-07-23,LinkedIn Ads,CAMP0035,Buyer,Designer,"Hall, Kim and Johnson",Energy,Large Enterprise (501-2000),,Mexico,Massachusetts,8126.57,0.0,8701.26,True,,,,,,
USER01945,2022-03-28,Referral Partner Site,CAMP0021,Supplier,Marketing Manager,Snyder Inc Industries,Automotive,Large Enterprise (501-2000),Fundição de Alumínio; Acabamento Superficial,Mexico,Minnesota,0.0,25968.36,9754.29,True,,Muito bom! Know though themselves nor cultural strategy.,0.73,,,
USER01946,2023-03-14,Google Ads,CAMP0031,Buyer,Procurement Manager,"Holland, Strong and Wilson",Construction Equipment,Startup (1-10),,USA,,0.0,0.0,0.0,False,,,,,,
USER01947,2024-03-18,SEO,CAMP0022,Buyer,Engineer,Diaz LLC,Robotics & Automation,Corporate (2000+),,Brazil,Arizona,0.0,0.0,0.0,False,,,,,,
USER01948,2022-02-10,Email,,Prospect,,,,,,Brazil,,0.0,0.0,0.0,False,,,,,,
USER01949,2023-03-28,Google Ads,CAMP0040,Prospect,,,,,,Canada,Kentucky,0.0,0.0,0.0,False,,,,,,
USER01950,2024-06-28,SEO,CAMP0022,Supplier,Business Owner,Barnes-Scott Solutions,Energy,Mid-Market (51-500),Corte e Dobra de Chapas; Soldagem MIG/TIG,Mexico,Alabama,0.0,0.0,0.0,False,,,,,,
USER01951,2023-08-03,Referral Partner Site,CAMP0033,Supplier,Marketing Manager,Richards Group Solutions,Electronics,SMB (11-50),,China,Massachusetts,0.0,19260.96,9155.51,True,,Excelente! Hot open major stock quickly nation father result air war happen.,0.66,,,
USER01952,2025-02-10,Google Ads,CAMP0047,Supplier,Marketing Manager,"Nguyen, Duran and Torres Industries",Electronics,Corporate (2000+),,China,,0.0,0.0,0.0,False,,Rápido! Fact common oil always standard.,0.96,,,
USER01953,2023-01-12,LinkedIn Ads,CAMP0019,Buyer,R&D Specialist,Anderson PLC,Construction Equipment,Mid-Market (51-500),,Germany,Wisconsin,0.0,0.0,0.0,False,,,,,,
USER01954,2022-07-21,Webinar Platform,CAMP0048,Supplier,Marketing Manager,Perez and Sons Solutions,Electronics,Large Enterprise (501-2000),Usinagem CNC; Torneamento; Fresamento,India,Wyoming,0.0,0.0,0.0,False,,,,,,
USER01955,2025-02-22,Referral Partner Site,CAMP0033,Supplier,Production Manager,Morris LLC Manufacturing,Medical Devices,Corporate (2000+),Injeção Plástica; Ferramentaria,USA,Utah,0.0,20859.88,7548.64,True,,,,,,
USER01956,2024-06-01,SEO,CAMP0003,Supplier,Sales Rep,"Stewart, Moreno and Combs Industries",Robotics & Automation,SMB (11-50),Fundição de Alumínio; Acabamento Superficial,Canada,Wisconsin,0.0,0.0,0.0,False,,,,,,
USER01957,2023-08-25,Google Display Network,CAMP0034,Buyer,R&D Specialist,"Morales, Jones and Garrett",Aerospace & Defense,Large Enterprise (501-2000),,India,,0.0,0.0,0.0,False,,Adorei! Recently its because message than different teach talk which respond dinner perhaps girl describe project activity dream within.,0.69,,,
USER01958,2022-06-28,SEO,CAMP0030,Buyer,R&D Specialist,Evans Ltd,Robotics & Automation,SMB (11-50),,Canada,,19263.74,0.0,12018.32,True,,,,,,
USER01959,2022-07-27,LinkedIn Ads,CAMP0038,Buyer,Designer,James-Moore,Medical Devices,SMB (11-50),,China,Indiana,9450.14,0.0,13451.12,True,,,,,,
USER01960,2024-02-06,Google Ads,CAMP0040,Buyer,Designer,"Soto, Kennedy and Wells",Automotive,SMB (11-50),,Mexico,Virginia,0.0,0.0,0.0,False,,,,,,
USER01961,2023-06-03,Referral Partner Site,CAMP0007,Supplier,Business Owner,Stephens-Kelly Industries,Robotics & Automation,Corporate (2000+),Corte e Dobra de Chapas; Soldagem MIG/TIG,Mexico,South Dakota,0.0,42876.41,18952.48,True,2023-09-26,Resolveu meu problema! Million fine door agreement understand organization of.,0.79,,,
USER01962,2023-08-24,Referral Partner Site,CAMP0033,Supplier,Business Owner,Mclaughlin Group Corp,Robotics & Automation,Large Enterprise (501-2000),Fundição de Alumínio; Acabamento Superficial,China,,0.0,0.0,0.0,False,,Muito bom! Bring difference travel better lose late today police current city system agency anyone.,0.99,,,
USER01963,2024-09-11,LinkedIn Ads,CAMP0043,Buyer,R&D Specialist,Willis-Coleman,Aerospace & Defense,Large Enterprise (501-2000),,Mexico,Michigan,0.0,0.0,0.0,False,,,,,,
USER01964,2025-05-06,Webinar Platform,CAMP0039,Prospect,,,,,,Germany,Iowa,0.0,0.0,0.0,False,,Ótimo! Could employee hit next success idea of school share its bank medical class play.,0.61,,,
USER01965,2024-12-26,Webinar Platform,CAMP0027,Prospect,,,,,,Brazil,North Dakota,0.0,0.0,0.0,False,,,,,,
USER01966,2024-11-23,Referral Partner Site,CAMP0005,Buyer,Designer,Snyder LLC,Robotics & Automation,Large Enterprise (501-2000),,Brazil,New York,0.0,0.0,0.0,False,,,,,,
USER01967,2022-06-29,SEO,CAMP0042,Prospect,,,,,,Canada,,0.0,0.0,0.0,False,,,,,,
USER01968,2022-10-15,LinkedIn Ads,CAMP0026,Prospect,,,,,,Brazil,,0.0,0.0,0.0,False,,,,,,
USER01969,2023-06-07,LinkedIn Ads,,Buyer,Procurement Manager,Barr PLC,General Manufacturing,Large Enterprise (501-2000),,Brazil,Minnesota,9049.28,0.0,8014.52,True,,,,,,
USER01970,2023-11-16,Google Ads,,Buyer,R&D Specialist,Gibson-Jones,Energy,Corporate (2000+),,China,Georgia,0.0,0.0,0.0,False,,Ótimo! Increase threat film.,0.85,,,
USER01971,2022-04-15,SEO,CAMP0022,Buyer,Procurement Manager,"Thompson, Smith and Lee",Medical Devices,SMB (11-50),,Canada,,0.0,0.0,0.0,False,,Péssimo. Husband technology smile alone themselves leader.,0.33,,,
USER01972,2024-01-17,Google Ads,CAMP0050,Supplier,Sales Rep,Mullen-Thompson Corp,Medical Devices,SMB (11-50),Fundição de Alumínio; Acabamento Superficial,Canada,Iowa,0.0,23077.05,13435.7,True,,,,,,
USER01973,2022-06-05,Webinar Platform,CAMP0024,Supplier,Marketing Manager,Simon-Jones Corp,Automotive,SMB (11-50),"Impressão 3D (FDM, SLA); Prototipagem",Brazil,,0.0,1235.36,1281.38,True,,Eficiente! Per they human one reveal particularly.,0.92,,,
USER01974,2024-08-01,SEO,CAMP0029,Buyer,R&D Specialist,"Smith, Roth and Marshall",Energy,SMB (11-50),,Mexico,Montana,0.0,0.0,0.0,False,,,,,,
USER01975,2023-03-26,Google Ads,CAMP0031,Prospect,,,,,,Mexico,Arizona,0.0,0.0,0.0,False,,Ótimo! Officer country maybe art political this doctor customer.,0.64,,,
USER01976,2025-02-19,Webinar Platform,,Prospect,,,,,,Mexico,Rhode Island,0.0,0.0,0.0,False,,,,,,
USER01977,2022-11-11,SEO,CAMP0041,Buyer,R&D Specialist,"Miller, Wilson and Gutierrez",Construction Equipment,Large Enterprise (501-2000),,Canada,South Dakota,7993.66,0.0,9799.84,True,,,,,,
USER01978,2022-09-30,SEO,CAMP0013,Supplier,Sales Rep,Riley Group Solutions,Aerospace & Defense,Mid-Market (51-500),"Impressão 3D (FDM, SLA); Prototipagem",USA,Vermont,0.0,0.0,0.0,False,,Excelente! Nor will five research agent foreign include do such city travel.,0.58,,,
USER01979,2024-04-29,Webinar Platform,CAMP0048,Buyer,Operations Manager,Walker-White,Electronics,Mid-Market (51-500),,China,,0.0,0.0,0.0,False,,,,,,
